f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30
-0.63620037,0.85441464,1.5229726,-0.824631,-0.38012716,-1.5335138,0.6801326,-0.72267276,1.1805451,0.5994415,-2.1127486,1.2143555,-1.9631994,0.46365768,2.718199,0.31201538,1.8793802,-1.4609697,-1.1110736,-2.661075,-1.466576,-0.70999014,0.52110296,1.0800194,-0.12934732,0.7320304,-1.4510607,2.1278174,0.3917093,-2.28346
-2.4096675,-0.30798683,0.14295477,-0.87775505,0.12717828,-2.3838928,-0.2594869,-1.5572128,1.1237675,-0.58192503,-1.0453675,0.09447014,-0.75216126,0.31774378,0.9946241,0.647748,2.7321558,-2.0859213,1.1312206,-1.2916868,-0.24892107,-0.52890027,0.35458076,1.445403,1.969261,0.8218147,-0.61545306,0.48812607,0.70766246,-1.3852789
-1.6699954,0.8049963,0.3366559,-0.03873913,-1.6545888,-1.739464,2.0557456,-1.3891832,1.5295004,-0.8863036,-2.0249074,-1.2204453,-0.61698353,1.3342477,1.5399473,1.9697177,2.009517,-1.801342,-0.55162966,-3.4066257,-1.2337612,1.0779452,0.4956203,0.26504755,0.006687671,0.9667537,0.6958436,1.2554419,1.972202,-1.563354
-0.33564842,0.2033462,1.391252,0.031988613,-1.8247137,-0.9036207,1.0213034,-0.21678632,1.1182203,-0.9740207,-0.6831189,-0.7705167,-0.44735023,0.8697463,2.0681992,2.4974153,1.7207522,-1.0342103,-0.022981487,-3.2388783,-2.0111492,0.20954043,0.5573626,0.70521307,1.2753929,2.108893,-0.57832456,1.2513307,1.3698558,-1.4103343
-1.3866075,-0.12769026,0.81010085,-1.1055075,0.6167431,-2.829482,0.72461915,-0.5499345,0.8526115,-0.76667196,-1.8741847,0.24224235,-0.13303109,0.3810954,1.5489038,1.535223,2.3210666,-0.99927545,-1.3118682,-3.303832,-1.9906933,-1.4201797,0.14717323,1.3585149,0.85925376,0.45211112,-0.5929497,0.8820654,1.6531082,-0.35811955
-1.6371802,-0.15453613,1.1575481,-1.5565795,-0.56205297,-2.2732863,2.2041354,-1.0314492,1.6077024,-0.28003561,-1.2229677,-0.21061479,-1.15977,0.30100238,-0.0556858,-0.079372495,0.6696738,-1.7090044,0.53629416,-3.2189903,-1.2351478,-0.71172035,0.9547041,0.50589395,0.7634789,1.1588899,1.1144518,0.2980124,1.2793998,-0.95760256
0.27071548,1.355169,1.3161333,-2.1239734,-0.22628152,-1.5007396,-0.38815856,-0.73490095,1.6520144,-1.6928477,-1.41849,0.47701144,-2.301988,1.0135143,2.603488,0.6292012,1.7824802,-0.8741342,-0.87045884,-2.573419,-1.3858299,-1.4218937,1.7235096,0.08561909,0.0018674731,1.1851379,-1.4049807,0.69195664,0.30048725,-0.15449531
1.4499006,-0.78096926,0.82068723,-1.5504415,0.4516314,-1.5985576,0.6361493,0.15135448,1.4880105,-0.8126422,-1.1477294,-0.3563975,0.020512313,0.807274,1.3358221,1.3418624,1.0668287,-0.57937145,-0.18404308,-3.5527053,-2.028997,1.0513486,1.3928821,0.71943796,2.102682,1.9410638,-0.8322203,-1.4304334,1.9759265,-0.9885017
-2.5942879,0.39048928,1.09763,-0.5836249,-0.54095256,-2.4623263,1.3103616,-0.77850443,0.33260718,-1.2884686,-1.7939296,-0.69083256,-0.14983912,0.24424583,1.3677588,0.25587338,1.1576344,-0.7253084,-0.43972266,-2.5842235,-1.5794859,-0.2222797,0.22370324,-0.0066467524,0.82159066,2.4377575,-0.21296427,1.4678093,1.5159814,-0.71608204
-0.8047074,-0.21855915,2.5113332,-1.2032663,-1.4321008,-2.3581042,0.47910854,-0.5976971,0.5665171,-1.1457103,-1.9127955,0.05553992,0.22482172,-0.42952874,1.5622717,0.833831,3.4404497,0.44840366,-0.9459216,-2.1750093,-1.5675746,-1.6734506,0.20620495,0.22424299,0.5205846,1.5147953,-0.8061348,1.1533352,0.9666045,-1.6704575
0.41012105,-0.7323451,-0.10562467,-1.0527805,-0.24637067,-2.6922767,2.7829828,-0.53206223,0.6051445,-0.4165147,-0.7916577,0.7736733,-0.9600123,-0.70569485,2.5985155,1.490545,1.9849002,-1.1461986,1.0963781,-2.9068046,0.020542964,0.12063342,0.30564377,0.7229146,0.54686326,1.8605467,-1.130695,0.68832624,2.5259054,-0.17648394
-1.4232376,-0.27268744,-0.028909825,-1.0529765,0.3067424,-0.30152515,0.60017335,-1.9107311,0.43448916,-0.6885521,0.49046183,-0.31774926,-0.720407,0.28062218,1.0203242,0.31200874,-0.2267828,-2.547796,0.19267648,-0.057414383,-2.1804242,-0.4470715,-1.1166315,0.34195483,1.287722,-1.1683984,-0.6085881,0.48339024,1.7165262,-0.14405723
-0.01947157,0.44732553,1.008546,-0.023770034,-0.5538039,0.43466017,2.5675015,-1.187811,0.6565149,-0.018856835,-1.4673661,1.1440692,-0.8684983,0.40126157,1.7377962,0.7357545,0.31860793,-0.8680407,-0.81889695,-0.22216001,-2.1840978,-1.7721913,0.6940012,-0.20267057,0.6783756,0.23861967,-0.91657364,0.76906466,2.5166562,-2.13458
-2.8082616,-0.9930557,0.88443977,0.564905,0.19296688,-1.0068182,1.7776982,0.09509538,-0.34190208,-1.9357322,-0.2561741,-1.6719903,-1.2768582,1.6111866,0.78344846,0.9152408,-0.72250915,-2.2001426,0.20263237,-0.4582651,-1.9112034,-0.74369276,0.18866101,0.34229362,-0.10846239,-0.15469523,-0.7892524,1.1973329,1.6187425,-0.41970092
-0.4435784,-0.061973453,0.78095835,-1.4571025,-0.9748336,-2.837959,2.4612331,-0.6501963,0.59267026,-2.3468642,-2.0745585,-0.73830634,-0.26659113,-0.7463003,2.2544599,2.4197586,1.4504411,-0.39942026,0.050822616,-0.7691474,0.19048882,-0.1317819,0.6201842,-1.0975322,1.2133298,1.8092939,1.7631766,-0.55094373,1.0661248,-2.877385
1.6265936,0.24064869,1.5408835,-1.5993748,-1.5588274,-0.7924552,1.3346369,-1.2607242,1.2859914,-2.112881,-0.2540055,0.19909002,-0.19888942,1.067628,1.9646358,3.0122764,2.2958162,-1.4315608,-1.7028399,-1.312616,-1.2907536,-0.984331,-0.053866744,-0.011633515,0.7610604,0.7082137,0.398441,0.3560802,1.8340465,-2.6001532
1.0143367,-1.2712173,0.9977667,-3.7468774,-1.1220691,-2.5849552,0.368458,-0.79574037,1.7611128,-1.3778884,-0.76450044,1.8700256,0.24394944,-0.42608,2.1877713,0.4819101,2.801988,1.0904644,-0.93640834,0.026707679,-1.332998,-1.2899122,1.1495733,1.1448498,1.0664005,0.8843007,-1.0514846,1.0151321,0.13207886,-3.1686544
-0.35590723,1.6575725,1.6304483,-0.71610427,-1.2653099,-3.1626863,0.85419524,-0.6290179,2.265614,-1.3773743,-1.4333432,1.15317,0.40639707,2.0708818,1.4386562,2.0406904,2.183631,-0.24276927,-0.8229361,-2.0851405,-1.8558545,-1.1077461,1.6294734,0.36869633,1.1320682,-0.086631194,-0.9747369,0.7183503,0.38961795,-2.0157707
1.9883912,1.0692465,1.9259374,-1.8140506,-0.48062932,-1.4344316,1.1261661,-2.0615206,1.0507134,-0.71502304,-1.9922909,1.1956999,0.21261856,-0.14899766,0.9215261,-0.4496243,2.163319,1.0563064,-0.349752,-0.39973697,-1.2769444,0.26662654,1.7024896,-0.61855,2.287619,1.2536267,0.17987981,-1.3042451,0.4453813,-4.1830497
0.79766273,-0.77543,1.4885166,-0.26866436,-1.2661202,-1.1802586,1.7075583,-0.7882699,0.012423217,-1.7479862,0.24266493,1.5233887,-1.6518692,2.0562034,1.6700573,2.0814135,2.8210769,0.42763048,-1.8878155,-1.5802951,-0.19296043,-0.77882695,2.0101109,0.44380605,0.56363684,-1.1253991,-0.98023605,-1.6853288,2.0402582,-4.2254505
-1.7254533,0.68274015,-0.2534038,-0.20453627,-1.6201501,-1.0987668,3.240007,-1.3774534,1.760085,-2.1285875,-0.39603838,-1.0759945,0.56185544,2.2520332,2.4082737,0.77853113,0.3561682,0.7728471,0.75514233,-1.6957974,-0.37525806,-0.8158061,1.0414673,1.1167004,0.79161507,1.6578456,-1.2213603,0.005831927,1.5237805,-1.169007
0.27999225,-0.17062038,0.9633009,-0.7086304,-0.6147809,-0.82474685,2.451272,-0.1627462,-0.110372365,-1.8804092,-0.75698215,-1.1752766,-0.39305183,1.5281991,2.3428755,1.9358754,3.145129,-0.6758831,-0.37082046,-1.7378792,0.05904165,-1.3950155,1.3567257,2.0333943,1.1389432,0.48315376,-1.938696,-0.31972846,3.4025183,-4.3166685
1.4151727,0.78296524,0.14720023,-1.9208632,-1.8529553,-1.3257712,2.5092301,-1.3215559,-0.31505215,-0.88401884,0.20399594,-0.22920533,-0.644215,1.1444755,2.6318073,1.9564557,1.3736161,0.1723519,-1.3083501,-1.5234337,-0.5097901,0.42822516,1.9929061,0.2658646,0.7072462,0.4567579,-1.0335485,0.387556,1.4398001,-1.7069587
-2.7273412,0.052226722,1.1042786,-0.18475659,0.35835877,-3.060288,0.6552048,-1.3525202,0.28315002,-1.1288586,-1.1936839,0.07912423,-1.1703383,0.9615352,1.8348602,1.663526,1.4057539,0.1634444,-1.151849,-0.9400108,-1.0452468,-0.8414417,1.2665473,1.0132095,0.92702305,1.6047865,-0.0008612573,1.6061553,1.1805152,-0.46876246
-0.16368148,-0.74112856,0.5744062,-1.72919,-0.34049812,-0.19446507,2.3139424,-1.276842,-0.67289215,-3.3754313,-2.3111725,0.15065543,-0.46531862,2.4890575,3.1480432,0.9429902,2.7998273,-0.43573236,0.61248535,-1.6954398,-0.74492824,-1.0947702,1.2171605,-0.023165226,1.5109011,0.7680942,0.617278,-0.5158596,1.8468744,-1.701703
-2.574104,-0.48352107,0.08404387,0.99110234,0.08857688,-0.5811826,2.3605666,-1.1013198,-0.624397,0.075779065,0.44066298,-0.88348037,-0.64529717,1.0907879,2.199117,0.7862599,0.76007724,-2.3033826,0.39403367,-0.0847497,-1.102055,-0.7795737,-0.21939778,1.1232827,1.3117009,-0.60874563,-1.6777562,-0.2854124,2.3617907,-0.7975617
-3.831606,-0.48043704,0.37227264,0.65008926,-0.33078188,-1.011059,2.3167357,-2.0405688,0.9048567,-0.6177525,1.8352131,0.42342472,-0.6134721,1.5593337,1.4641993,1.3431327,-0.9913776,-2.6883345,0.75859696,1.2484744,-1.4818325,-1.3208861,0.7575616,0.49601972,-0.02633527,1.8197467,0.19854626,-1.2279557,1.8613838,-1.219101
1.947578,0.94148,0.2856334,-2.6974456,-1.6099195,-0.52312243,0.6703805,0.097406074,2.3869443,-0.64619553,-0.9296792,2.9583883,-0.29333907,0.642956,1.2737288,1.7275221,1.0634645,1.2273598,0.2772673,-4.352519,-0.466248,-1.5220032,1.498658,-0.047409177,-0.008078873,-0.49843144,-0.14139715,-0.55946624,2.0137444,-2.487336
3.1350696,0.19186342,0.24804214,-1.9693382,-1.1940894,-2.5914788,-0.5593473,1.3205817,1.5691041,-2.1526275,-2.7258263,2.0720701,-0.57989526,0.34912348,1.6618718,0.5179683,3.083318,1.3308434,-0.68026966,-2.66688,0.021064803,-0.006394863,1.9095414,0.17640257,1.397601,1.5008432,0.1737198,-0.84213555,-0.07972732,-2.7320251
3.1166894,1.2434764,1.29756,-2.8421597,-1.5181954,-2.0975003,0.7326064,0.9005984,0.37990466,-1.7684686,-3.205069,0.96879876,-1.6586397,0.39567906,1.1702702,0.5458632,2.9820838,1.610156,-1.2136719,-2.326786,-1.2479234,-1.0063174,2.2017765,-0.07495171,0.63800657,2.095044,-0.6741464,0.49424472,0.843284,-1.3090456
2.2715573,0.95765847,1.3941195,-1.2363428,-0.8117403,0.034169257,-0.42219037,-1.1468519,1.5800267,-0.96823895,-0.9571853,1.932742,-2.0087616,-1.6240752,0.45492727,-0.48283893,-0.28982994,0.7082158,0.68331957,-4.1677427,-2.642045,0.20411277,0.20744464,0.104956746,0.7048515,0.52818316,-0.80963063,1.3302269,-0.613928,-0.8471201
3.3734605,1.0808096,0.0013600662,-2.4520123,-1.4900687,-1.9074321,0.31541067,0.71248025,0.54149103,-1.4259938,-2.5149565,1.4563123,-0.94439685,-0.3410907,1.612551,0.40459135,3.3161855,1.713918,-1.0137091,-2.426614,0.09498662,-0.33030325,2.7944903,0.19349945,1.631796,1.9430319,-0.20162728,-0.8576571,0.6306139,-1.3626133
1.4505663,0.2113868,-2.0948849,-2.2096353,0.08114949,-0.97073257,-1.2635734,-0.021001026,2.9679055,0.28207827,-0.52226245,1.5731314,-0.29952642,0.8275502,3.4362555,0.40947932,3.1132019,-0.986256,-0.011041701,-0.043361872,-2.0222387,0.5955303,1.301818,1.9913388,1.3068029,1.0189606,-0.91802204,-0.17991266,0.7162968,-1.1387817
2.6613622,-0.3707469,-0.8297246,-2.5270073,-0.051504165,0.13631639,1.4636433,-0.57969254,2.2836647,-2.5935562,-0.15174887,0.51095176,-0.48224586,0.83959115,1.6057997,1.1222353,2.6694336,-0.12528381,0.45629972,-2.257063,-0.30318436,-0.88101816,0.4712975,1.7297043,1.7230064,1.5581945,-0.8839611,-1.6447333,1.6831244,-3.0080352
-3.2858477,-0.06724721,2.1604197,-0.5449356,-0.17087871,-3.0687072,2.9929032,-2.1924975,0.30125198,-0.9442544,0.20874584,-0.7096308,-0.27567634,0.2610622,1.9337145,1.842056,0.32581013,-1.8382251,-0.7275042,0.39843076,-1.8829035,-1.0454098,0.41441506,0.9583107,0.434196,0.6178597,0.12434393,0.56957245,2.180951,-1.9606036
-2.392387,0.09084755,2.7822878,-2.364679,-0.24815333,-2.4254637,1.9173886,-1.4143211,-0.14922959,-1.3317862,-0.40564933,-1.1242672,-0.57692206,0.65362597,3.1581693,1.7199283,1.2875413,-0.7667514,-0.71438414,0.42404222,-2.0637667,-0.7685559,1.3137553,1.8907589,1.9791048,0.45949507,-0.55800754,0.7385714,1.2957312,-2.415005
1.5972381,0.836456,1.165503,-2.6359413,-0.8970432,-0.894969,0.3366243,1.0498048,0.28720242,-2.525993,-2.615501,-0.0060147196,-1.9871625,0.7349198,2.3870883,1.4756179,4.088666,0.5693372,-1.8728187,-2.587633,-1.1913239,-0.64072776,1.4835997,-0.7252638,0.6204743,1.4696009,-1.1691991,1.227868,0.61890423,-0.7575953
1.4279137,-0.4931671,-0.25018543,0.8129049,-1.2164557,-0.9032874,-0.02353111,-0.24361579,-0.25668794,-0.31396723,0.5704957,0.6991924,-0.5125962,0.40767223,2.2863677,2.6373475,3.270277,-1.1443954,-2.3236063,-1.5792633,0.17111182,1.7366151,-0.6014473,-1.8313738,0.8822719,1.432965,0.23062155,1.4340678,-0.5439256,-2.3395872
0.15645292,-0.43960702,-0.2786432,-0.7682782,-0.86390865,-0.96115303,-0.03980428,-0.43660343,0.47393006,0.27874574,-0.86155087,0.14345339,-0.50547886,-0.055659056,0.64051956,0.43725997,0.36110258,-0.49651355,-0.1942771,-0.6709715,-0.43061322,-0.5499122,0.6802659,-0.17457241,0.38363737,0.24701276,-0.6001216,-0.0197663,0.27156886,-0.5379899
-1.3866943,-0.4543874,-0.071987145,0.010155588,0.0425376,0.1444304,-0.226471,-0.5847771,0.29547244,0.13168888,-0.009091228,-1.1655986,-1.7558249,-0.0052669942,0.09451918,0.09576188,0.46369445,-1.6642482,0.9029309,-1.9562701,-1.3561116,-0.44896975,0.066113144,0.6138636,0.43548644,-0.22227569,-1.5523273,0.87607527,0.9953188,0.6737568
2.1740766,1.8200479,1.419581,-2.3873725,-0.6867949,-0.6269237,1.3242476,-1.5785447,0.18094791,-0.053704333,-2.0641437,1.788216,-1.3464569,0.37649643,2.499842,0.52962023,3.4853222,0.19828361,-0.22029045,-1.638743,-0.9955883,-0.2679831,1.7841666,0.84359276,1.2461313,1.0826284,-1.2589091,0.20649067,1.1745558,-2.0600185
0.6834702,1.0026951,2.074603,-1.7346065,-1.0070184,-3.0231202,0.7426657,-0.011611044,0.7873963,-2.1805804,-2.0173354,2.0634637,-0.62500644,0.11545426,1.4662089,1.0141277,2.0382054,-0.04785621,-0.10764176,-1.8010956,-1.6259456,-0.63370156,1.1432346,-0.45623225,0.35683346,0.65157807,1.063632,0.16906348,0.10882354,-0.9399716
-0.21041325,-0.57410383,0.69372165,-1.7353063,-1.1748716,-2.1220355,0.14182574,0.3185333,2.1767159,-0.81852967,-1.6632121,-1.4413434,-1.5886517,0.7779163,-0.08912176,1.0338938,1.7994776,0.20615423,0.7337206,-2.894748,-2.2380157,0.18231064,-0.16380888,0.22599405,1.0800594,-0.5244738,-1.6342362,0.69000804,0.6182394,0.20768039
1.2873131,0.8940714,1.361506,-2.7324345,-0.15584224,-1.7883523,0.12310636,0.3380059,1.2856915,-1.1924709,-1.9365176,0.3846553,-1.7781475,0.5636285,2.8144324,1.9032593,2.0764408,0.1708563,-1.7627981,-0.87715864,-2.2710056,-0.6501987,0.7849806,0.2837758,0.5257314,1.3660601,-0.4696272,0.94919086,0.26353464,-1.4504776
0.7815543,0.3550437,-0.71987903,-0.90372586,-0.36531824,-1.6259358,2.0536578,-1.1954998,1.8526614,-0.29956725,-1.6301244,1.5417893,-2.2377286,0.042338014,1.4351856,0.50610703,1.2158463,-0.01145947,0.062043577,-1.992266,-1.0647413,-0.5277157,1.907412,1.5134326,0.6850677,0.23397174,-0.32604176,0.13650814,-0.0059660375,-1.807736
-0.010993555,0.76876813,0.27827623,-0.97152376,-0.58411825,-3.0639832,0.81070054,-0.4237362,0.7955796,-1.4811256,-1.8674351,0.4026078,-0.80596316,0.88857424,1.1502757,-0.48580468,1.2970531,0.2756998,0.0896745,-0.71774757,-1.6197094,0.041883826,1.4703214,0.51715696,1.5633948,1.9337772,-0.03305258,0.063518316,0.5564513,0.18182246
1.2119902,-0.4144603,-0.9824292,0.42678428,1.0936285,-1.2079369,-0.8603926,-0.9480653,-0.36805487,0.26269037,-0.8945242,-0.015017867,-1.3306032,-0.45670715,-0.024630915,-1.3473172,1.4845431,0.3390752,-1.5418816,-2.8480203,-0.07457249,-0.24405733,0.5949584,0.31531405,2.0999184,1.7224246,-0.6066694,1.7932988,-0.5513778,0.06498282
0.9935406,0.78822964,1.108474,-1.9102485,-1.1442019,-1.760998,-0.6237412,0.44310504,-0.3146237,-1.2906272,-0.7508954,0.9613551,-1.0799506,0.9679955,2.493282,1.0395677,2.3388996,0.19767475,-1.3062913,-0.9186044,-2.0281382,-0.1536175,1.6315479,-0.24590763,1.2782636,0.10945867,-0.96324027,-0.0914844,-0.49836993,-0.84529716
0.20922017,0.61279947,1.3637512,-1.6744295,0.15180117,-0.6780834,1.0697346,0.02450645,1.0292965,-0.114698276,-2.524444,-0.095929384,-1.2572544,2.5725708,1.3464884,1.5118692,0.76622486,-1.4303427,-1.4487193,-2.5066352,-2.7127209,-1.0364757,1.2597234,-0.0059682727,1.3738265,0.83304155,-0.47148708,1.27432,1.6742526,-0.61715704
1.1972675,0.7619572,0.80409354,-1.9298861,-1.8307619,-0.14965168,0.74876505,-1.0436823,1.1055541,-0.9874463,0.29010588,0.09419615,-1.6557225,1.1805822,1.7678964,1.5120435,1.7265129,-0.21076989,-1.0939283,-4.2756114,-2.1486912,-1.2669344,1.8577855,0.14186281,-0.7858796,0.40195525,-1.3221594,-0.85729265,1.4547353,-2.0069969
0.57208866,-0.05183342,0.006865807,-0.38893098,0.32666066,0.46579826,-0.36392283,0.4164744,-0.43533176,-0.13476671,-0.7560441,-0.0009991974,-1.5701753,-0.0068219006,-0.011491936,-0.3235675,-0.48556697,-0.2480948,0.57529265,0.340998,0.66544384,-0.75544345,0.9435475,-0.97374535,0.024056435,-0.61258554,-0.6198871,0.1311132,-0.92609656,-0.5279241
1.9938197,-0.29209527,-0.4726516,-0.32287353,-1.0055827,-0.8074043,0.9208665,-0.6115286,1.2105366,-0.8977159,-0.8991239,2.1208594,-0.432143,-0.21461087,0.71056175,-0.20083797,1.1880056,-0.5431118,0.7163211,-2.4586816,0.28716016,-0.23401985,0.39033183,-0.15074271,0.707818,1.7709146,0.5157155,-1.3425825,0.9468063,-1.4429587
0.80308616,-0.6878633,0.0037849024,-2.2471654,-1.8880131,-0.29511347,1.29216,-0.23447338,-0.14707297,-2.078532,-1.1039124,-0.20536982,1.0972943,-1.5171115,1.6089383,0.66807973,1.6220803,0.7148896,0.22845754,-0.017845958,-0.12159504,-0.14759964,2.1346295,1.5530161,1.1305614,-0.40893674,-0.9915489,-2.2742949,2.0244625,-3.385586
1.5742831,-1.2345674,-1.4393412,-0.70218635,-1.1312016,-2.2837162,-0.23881465,-0.71399194,1.3890923,-2.1406162,1.0715271,0.9206082,-0.5630927,0.23838961,3.5769973,0.39637548,3.641042,-0.76815796,-0.5298034,-1.8002838,-1.7510879,-0.16108447,0.64664745,1.1794441,1.446076,1.3832604,-1.2617956,-1.4800926,0.35018405,-0.7714799
0.17109263,0.66418976,-0.7170269,-0.6465235,0.06495628,-2.474961,-0.37937975,-1.1376604,-0.37464,-1.749779,-2.2655535,2.3898299,-0.5099364,-1.5211478,2.2201138,0.97772294,1.3701205,-0.118130326,0.6725074,-1.1997099,-1.151983,-1.0156704,0.6894655,2.5809946,1.2192583,1.0931433,-1.0025245,0.7717737,-1.3330154,0.4735238
0.7893865,-0.21895751,-0.4356261,-2.1773279,-0.7309843,-1.6445782,0.21680938,-0.1587806,1.3737761,-1.6345863,-2.2100253,1.3885914,-1.7823969,2.6165156,2.442729,1.8224182,1.3198258,-0.2569369,-0.084423885,-0.89724255,-0.8852137,-0.60787845,0.17744538,1.7978686,0.682691,-1.1277568,-0.41229236,2.4313211,1.6340512,-1.5701054
-0.64250946,-0.13598359,-1.4711828,-0.675544,-0.69949985,-2.6906111,-0.22051501,-1.6816252,1.922684,-1.1622016,0.8882946,0.11530377,-1.7982254,0.60294044,2.4015102,1.0469875,0.3791771,-0.27628645,-0.6106756,-1.70887,-2.0592504,-0.5348092,0.5579715,2.203567,1.092294,-1.3141963,-1.6159564,-1.1510496,1.3515848,-0.99341995
-0.25507542,1.2594986,0.9049788,-1.2378471,-1.6247339,-1.8914955,2.7926617,0.95491755,0.73170793,-2.2615252,-2.5031734,0.17442773,-0.5654722,-0.043298393,-0.29156542,-0.29581597,1.0852917,0.67026585,0.3935315,-3.694243,-1.9701524,0.10140008,2.1436985,-0.47683486,0.24176836,0.77869904,-0.3519969,0.23670414,1.375933,-1.1101052
-0.2538098,-1.2154794,-0.7121576,-2.6128016,-1.4110409,-1.348502,0.4931359,0.05247365,0.9069541,0.010269154,-0.6349807,0.809002,-0.6082483,0.0711526,1.8450508,2.3111634,1.7947669,-1.6695862,0.1230461,-0.5571734,-1.349543,1.4624535,0.8118495,1.9841014,1.9591703,-0.9488379,-0.59793496,0.6811217,1.8542818,-2.6285574
0.78603977,-0.0014021397,0.4675175,-1.5928258,0.040407747,-0.48002145,3.508685,-2.3120894,2.193729,-0.66654366,1.2803589,0.53565747,-0.046535164,0.49538326,1.5296409,2.6883843,1.0646598,-1.0433558,0.32942924,-1.4274898,-2.1962652,1.4336482,1.3553758,1.2832533,1.8835597,1.8776011,0.7946081,-1.3907349,3.1711702,-2.284044
-0.20521626,-0.8144754,-0.87172467,-1.1392449,0.56424665,-2.4131293,1.4808296,-0.430212,2.255916,0.3779674,-0.54171383,-0.11775102,-2.8426478,0.4927137,2.3084686,1.4664958,1.7391834,-2.2561193,0.3216654,-1.2309936,-0.9169147,-0.38148537,-1.2165642,0.36978328,0.24465448,-0.0979061,-1.3902086,0.36891285,1.387053,-0.96927935
0.121269114,-0.37330204,-1.5375378,-1.0688407,-1.5940316,-3.3937008,0.254686,-1.379543,0.8346588,-3.1382246,0.89368784,-0.09211114,1.0122129,0.4733382,2.0319858,0.39437345,2.995153,-0.75340784,-0.5293742,-2.1313078,-1.7235955,-0.36751553,-0.1774751,0.08655357,1.0089729,-0.29356933,-0.4219949,-0.8723248,-0.10700253,0.024705693
-1.1815927,-0.2413834,-0.003025733,-1.1063488,-0.34678087,-1.3399172,1.4024974,-0.33614182,1.5298414,-0.2982914,0.817695,0.72460526,-1.0301374,0.07293093,3.7727406,1.609312,1.0152818,-0.9111135,0.074463844,-1.0179654,-3.3720846,-0.35770592,0.39744455,1.5179933,0.56633306,0.5424644,-0.75351834,0.1731855,1.188422,-1.4163609
-1.5798867,-0.30245662,0.36989814,-0.8789202,-1.3000017,-2.526245,4.4731326,-1.7102839,-0.16048375,-0.8383486,-1.328569,0.23467904,-2.2052357,2.264792,2.0191953,2.098636,0.8345846,0.42002887,0.12414974,-1.5760584,-1.4355922,0.23818809,0.44140607,1.7639116,1.6465874,-0.30766982,-0.6282447,1.5201975,1.8676845,-1.2700075
-0.48426884,-0.59883505,-0.5608241,-2.7571433,0.5155624,-1.7054455,1.1241987,-0.27453685,1.7063731,-0.66343784,0.7316834,1.314694,-0.9759724,1.3434733,3.1546867,0.04012023,0.027549267,-0.9524682,0.42958868,-0.8220179,-2.4723668,0.21908486,0.6792152,1.5708176,1.9252826,0.22734205,-0.11786394,0.054976135,1.3665415,-1.6485542
0.8076118,0.55563647,0.72628534,-1.2612712,-0.2407408,-2.0543008,0.68521845,-0.56144047,0.9405869,-1.8911525,-0.853075,1.0889844,-1.2937311,1.4066281,3.6677268,1.4870636,2.124103,0.33024532,-0.9735497,-1.128803,-2.2227917,-0.42371574,1.0604502,0.9403976,1.1523749,1.9119443,-1.3126831,-0.37221918,2.6047678,-3.9797103
-2.1763828,0.40812606,2.3147607,-1.8455095,-0.5530876,-3.2133596,2.3304315,-1.6294686,0.5260823,-1.5912793,-0.40398306,0.38251483,-0.999617,0.9733517,1.2352984,1.9178827,0.5677788,-1.6027229,-0.5104696,-0.6906886,-1.9531765,-0.4151032,-0.16590452,2.0569944,1.2501019,0.5938829,-0.18157597,-0.12346527,2.4158359,-3.4923677
0.40779427,0.3363511,1.5996158,-0.44622034,-1.9103322,-1.8692214,1.1411276,-0.07045601,1.281931,-3.8803236,-1.6333824,1.1579876,-0.4193133,0.46955597,1.6182282,1.0186133,2.6871822,0.6212639,-0.75360376,-1.0615671,-0.928016,1.0676633,1.5702605,1.09207,1.437872,0.59080875,-0.604602,-0.81950986,1.5536495,-5.5337934
-1.1337732,1.1166413,1.3031275,-0.9332992,-1.1382546,-3.7846024,3.8993134,-1.1284006,0.5161152,-1.2387123,-1.0460778,-0.023157224,0.54759145,0.4850279,0.73853344,1.8351009,0.6476083,-0.77730906,-1.2220583,-0.025684565,-0.78916216,0.38048756,1.5550151,1.5608772,0.35757416,0.22761773,-1.3986142,0.19009379,1.6225451,-4.268661
1.733612,1.0801485,2.1876695,-2.8784914,-1.1141384,-1.739269,1.3553863,0.1098571,0.21183957,-1.0118018,-1.0170078,1.0435895,-1.3692722,1.2385138,2.4904494,1.032306,3.1414483,0.55881494,-0.9182331,-1.3469608,-1.2258153,-0.8889282,1.8920794,0.3830977,1.5555254,1.6966819,-0.08965863,0.8927822,2.203146,-2.093473
-1.2139553,0.97666484,1.7880362,-0.98843074,-0.81658113,-0.82875097,2.8270993,-1.3484282,1.6909089,-1.4937382,1.1868368,1.0266732,-1.0283996,1.8217765,3.2000313,1.4239459,1.2533606,-1.9461792,0.19418204,-2.0045533,-2.3206306,0.7531558,0.45023575,1.2080976,0.9160034,0.49222606,-1.0547653,-1.6260757,1.558544,-2.9099631
1.0136205,0.31043226,0.2113797,-2.1317835,-0.03649333,-1.9347568,1.3414388,-0.17526077,1.4447327,-1.217016,-0.38235372,0.033655718,-0.8798728,2.1927137,3.1214318,0.6204695,2.548407,-0.28240198,-0.2841527,-0.88358295,-0.789791,-0.39177644,1.5300491,2.1353774,2.5156436,1.4727045,-1.6134278,0.6556486,1.8869654,-3.5135458
